date,city,latitude,longitude,temp_mean,temp_min,temp_max,precipitation_mm,heating_degree_days,cooling_degree_days,weather_class,is_cold,is_hot,weather_demand_pressure
2014-05-28,Elbasan,41.1125,20.0822,22.92,15.64,29.28,0.0,0.0,0.0,0,0,0,0
2014-05-29,Elbasan,41.1125,20.0822,22.72,16.61,28.05,15.07,0.0,0.0,0,0,0,0
2014-05-30,Elbasan,41.1125,20.0822,20.42,13.73,26.54,15.46,0.0,0.0,0,0,0,0
2014-05-31,Elbasan,41.1125,20.0822,23.58,16.08,29.69,0.0,0.0,0.0,0,0,0,0
2014-06-01,Elbasan,41.1125,20.0822,23.83,17.86,31.49,36.05,0.0,0.0,0,0,0,0
2014-06-02,Elbasan,41.1125,20.0822,22.67,15.82,28.94,0.0,0.0,0.0,0,0,0,0
2014-06-03,Elbasan,41.1125,20.0822,23.81,18.75,31.21,0.0,0.0,0.0,0,0,0,0
2014-06-04,Elbasan,41.1125,20.0822,24.09,17.62,31.21,0.0,0.0,0.09,0,0,0,0
2014-06-05,Elbasan,41.1125,20.0822,22.0,17.01,28.2,0.0,0.0,0.0,0,0,0,0
2014-06-06,Elbasan,41.1125,20.0822,24.23,17.42,32.56,6.02,0.0,0.23,0,0,0,0
2014-06-07,Elbasan,41.1125,20.0822,25.33,19.51,33.33,0.0,0.0,1.33,0,0,0,0
2014-06-08,Elbasan,41.1125,20.0822,22.14,16.84,30.2,2.61,0.0,0.0,0,0,0,0
2014-06-09,Elbasan,41.1125,20.0822,27.29,21.53,34.24,0.0,0.0,3.29,1,0,1,1
2014-06-10,Elbasan,41.1125,20.0822,22.91,15.96,29.34,0.0,0.0,0.0,0,0,0,0
2014-06-11,Elbasan,41.1125,20.0822,23.85,16.17,31.5,22.57,0.0,0.0,0,0,0,0
2014-06-12,Elbasan,41.1125,20.0822,26.2,21.66,35.51,2.29,0.0,2.2,1,0,1,1
2014-06-13,Elbasan,41.1125,20.0822,26.66,21.58,33.62,0.0,0.0,2.66,1,0,1,1
2014-06-14,Elbasan,41.1125,20.0822,27.2,20.23,35.19,0.0,0.0,3.2,1,0,1,1
2014-06-15,Elbasan,41.1125,20.0822,27.32,20.83,34.31,0.0,0.0,3.32,1,0,1,1
2014-06-16,Elbasan,41.1125,20.0822,25.67,20.05,34.87,26.69,0.0,1.67,0,0,0,0
2014-06-17,Elbasan,41.1125,20.0822,26.32,19.54,32.51,0.0,0.0,2.32,1,0,1,1
2014-06-18,Elbasan,41.1125,20.0822,25.9,18.37,32.97,0.0,0.0,1.9,0,0,0,0
2014-06-19,Elbasan,41.1125,20.0822,26.63,21.22,33.85,5.71,0.0,2.63,1,0,1,1
2014-06-20,Elbasan,41.1125,20.0822,26.19,19.99,34.47,0.0,0.0,2.19,1,0,1,1
2014-06-21,Elbasan,41.1125,20.0822,25.22,20.65,33.47,0.0,0.0,1.22,0,0,0,0
2014-06-22,Elbasan,41.1125,20.0822,25.95,18.14,34.28,0.0,0.0,1.95,0,0,0,0
2014-06-23,Elbasan,41.1125,20.0822,23.74,16.43,32.03,5.7,0.0,0.0,0,0,0,0
2014-06-24,Elbasan,41.1125,20.0822,28.14,21.87,35.26,12.68,0.0,4.14,1,0,1,1
2014-06-25,Elbasan,41.1125,20.0822,27.74,19.77,33.44,0.0,0.0,3.74,1,0,1,1
2014-06-26,Elbasan,41.1125,20.0822,23.66,18.39,32.58,0.0,0.0,0.0,0,0,0,0
2014-06-27,Elbasan,41.1125,20.0822,28.79,21.69,35.25,0.0,0.0,4.79,1,0,1,1
2014-06-28,Elbasan,41.1125,20.0822,27.17,19.97,32.66,0.0,0.0,3.17,1,0,1,1
2014-06-29,Elbasan,41.1125,20.0822,25.71,18.3,31.29,0.0,0.0,1.71,0,0,0,0
2014-06-30,Elbasan,41.1125,20.0822,25.67,18.77,32.9,0.0,0.0,1.67,0,0,0,0
2014-07-01,Elbasan,41.1125,20.0822,26.1,20.94,33.02,0.0,0.0,2.1,1,0,1,1
2014-07-02,Elbasan,41.1125,20.0822,25.32,20.5,33.3,0.0,0.0,1.32,0,0,0,0
2014-07-03,Elbasan,41.1125,20.0822,25.27,20.14,33.02,0.0,0.0,1.27,0,0,0,0
2014-07-04,Elbasan,41.1125,20.0822,29.7,22.2,35.19,0.0,0.0,5.7,1,0,1,1
2014-07-05,Elbasan,41.1125,20.0822,27.53,21.62,33.87,4.44,0.0,3.53,1,0,1,1
2014-07-06,Elbasan,41.1125,20.0822,30.45,24.04,39.48,2.81,0.0,6.45,1,0,1,1
2014-07-07,Elbasan,41.1125,20.0822,27.52,22.93,35.97,0.0,0.0,3.52,1,0,1,1
2014-07-08,Elbasan,41.1125,20.0822,28.4,22.18,37.32,0.0,0.0,4.4,1,0,1,1
2014-07-09,Elbasan,41.1125,20.0822,25.75,19.82,30.85,0.0,0.0,1.75,0,0,0,0
2014-07-10,Elbasan,41.1125,20.0822,26.37,20.0,35.47,0.0,0.0,2.37,1,0,1,1
2014-07-11,Elbasan,41.1125,20.0822,26.34,20.53,35.22,0.0,0.0,2.34,1,0,1,1
2014-07-12,Elbasan,41.1125,20.0822,27.82,23.06,34.86,4.49,0.0,3.82,1,0,1,1
2014-07-13,Elbasan,41.1125,20.0822,26.64,21.98,34.67,0.0,0.0,2.64,1,0,1,1
2014-07-14,Elbasan,41.1125,20.0822,27.43,19.6,33.65,1.16,0.0,3.43,1,0,1,1
2014-07-15,Elbasan,41.1125,20.0822,27.22,20.61,35.19,0.0,0.0,3.22,1,0,1,1
2014-07-16,Elbasan,41.1125,20.0822,26.72,19.97,35.32,32.58,0.0,2.72,1,0,1,1
2014-07-17,Elbasan,41.1125,20.0822,26.37,18.66,33.54,11.73,0.0,2.37,1,0,1,1
2014-07-18,Elbasan,41.1125,20.0822,26.28,19.85,31.4,0.0,0.0,2.28,1,0,1,1
2014-07-19,Elbasan,41.1125,20.0822,29.06,22.4,35.93,8.71,0.0,5.06,1,0,1,1
2014-07-20,Elbasan,41.1125,20.0822,27.32,20.99,35.58,1.54,0.0,3.32,1,0,1,1
2014-07-21,Elbasan,41.1125,20.0822,27.71,22.59,35.87,0.0,0.0,3.71,1,0,1,1
2014-07-22,Elbasan,41.1125,20.0822,26.84,21.25,34.03,0.0,0.0,2.84,1,0,1,1
2014-07-23,Elbasan,41.1125,20.0822,28.43,20.83,37.86,0.0,0.0,4.43,1,0,1,1
2014-07-24,Elbasan,41.1125,20.0822,23.49,17.44,29.02,0.0,0.0,0.0,0,0,0,0
2014-07-25,Elbasan,41.1125,20.0822,27.34,22.13,33.06,0.0,0.0,3.34,1,0,1,1
2014-07-26,Elbasan,41.1125,20.0822,25.17,17.78,31.34,1.36,0.0,1.17,0,0,0,0
2014-07-27,Elbasan,41.1125,20.0822,27.75,22.95,36.37,0.0,0.0,3.75,1,0,1,1
2014-07-28,Elbasan,41.1125,20.0822,27.05,20.31,35.48,0.0,0.0,3.05,1,0,1,1
2014-07-29,Elbasan,41.1125,20.0822,24.86,17.91,33.34,0.0,0.0,0.86,0,0,0,0
2014-07-30,Elbasan,41.1125,20.0822,27.36,21.8,36.32,0.0,0.0,3.36,1,0,1,1
2014-07-31,Elbasan,41.1125,20.0822,27.04,21.96,34.04,0.0,0.0,3.04,1,0,1,1
2014-08-01,Elbasan,41.1125,20.0822,26.64,20.57,33.07,0.0,0.0,2.64,1,0,1,1
2014-08-02,Elbasan,41.1125,20.0822,26.62,19.48,34.32,0.0,0.0,2.62,1,0,1,1
2014-08-03,Elbasan,41.1125,20.0822,26.94,19.34,33.78,0.0,0.0,2.94,1,0,1,1
2014-08-04,Elbasan,41.1125,20.0822,28.81,21.46,36.17,0.0,0.0,4.81,1,0,1,1
2014-08-05,Elbasan,41.1125,20.0822,26.47,21.59,32.11,12.1,0.0,2.47,1,0,1,1
2014-08-06,Elbasan,41.1125,20.0822,28.65,23.37,35.44,0.0,0.0,4.65,1,0,1,1
2014-08-07,Elbasan,41.1125,20.0822,27.39,20.73,34.51,0.0,0.0,3.39,1,0,1,1
2014-08-08,Elbasan,41.1125,20.0822,29.23,22.25,34.63,0.0,0.0,5.23,1,0,1,1
2014-08-09,Elbasan,41.1125,20.0822,26.57,22.03,36.04,0.0,0.0,2.57,1,0,1,1
2014-08-10,Elbasan,41.1125,20.0822,25.59,20.59,30.76,3.33,0.0,1.59,0,0,0,0
2014-08-11,Elbasan,41.1125,20.0822,24.28,19.45,33.42,0.0,0.0,0.28,0,0,0,0
2014-08-12,Elbasan,41.1125,20.0822,25.42,19.73,30.78,0.0,0.0,1.42,0,0,0,0
2014-08-13,Elbasan,41.1125,20.0822,24.36,17.48,33.23,0.0,0.0,0.36,0,0,0,0
2014-08-14,Elbasan,41.1125,20.0822,27.67,19.86,35.13,21.27,0.0,3.67,1,0,1,1
2014-08-15,Elbasan,41.1125,20.0822,23.92,19.1,29.8,0.0,0.0,0.0,0,0,0,0
2014-08-16,Elbasan,41.1125,20.0822,24.38,18.11,30.42,0.0,0.0,0.38,0,0,0,0
2014-08-17,Elbasan,41.1125,20.0822,27.04,21.23,33.62,0.0,0.0,3.04,1,0,1,1
2014-08-18,Elbasan,41.1125,20.0822,27.6,21.7,36.17,1.72,0.0,3.6,1,0,1,1
2014-08-19,Elbasan,41.1125,20.0822,27.09,22.35,32.75,0.0,0.0,3.09,1,0,1,1
2014-08-20,Elbasan,41.1125,20.0822,27.64,22.13,33.73,4.57,0.0,3.64,1,0,1,1
2014-08-21,Elbasan,41.1125,20.0822,25.62,20.24,33.74,0.0,0.0,1.62,0,0,0,0
2014-08-22,Elbasan,41.1125,20.0822,24.56,17.54,32.32,0.0,0.0,0.56,0,0,0,0
2014-08-23,Elbasan,41.1125,20.0822,28.32,21.58,35.22,0.0,0.0,4.32,1,0,1,1
2014-08-24,Elbasan,41.1125,20.0822,27.13,20.4,32.4,0.0,0.0,3.13,1,0,1,1
2014-08-25,Elbasan,41.1125,20.0822,25.64,19.32,33.16,0.0,0.0,1.64,0,0,0,0
2014-08-26,Elbasan,41.1125,20.0822,26.63,20.94,32.67,0.0,0.0,2.63,1,0,1,1
2014-08-27,Elbasan,41.1125,20.0822,26.28,20.93,34.03,0.0,0.0,2.28,1,0,1,1
2014-08-28,Elbasan,41.1125,20.0822,22.94,18.41,29.18,0.0,0.0,0.0,0,0,0,0
2014-08-29,Elbasan,41.1125,20.0822,25.01,19.99,34.42,0.0,0.0,1.01,0,0,0,0
2014-08-30,Elbasan,41.1125,20.0822,26.7,21.43,34.36,0.0,0.0,2.7,1,0,1,1
2014-08-31,Elbasan,41.1125,20.0822,24.68,16.77,32.25,0.0,0.0,0.68,0,0,0,0
2014-09-01,Elbasan,41.1125,20.0822,23.62,15.72,32.38,11.4,0.0,0.0,0,0,0,0
2014-09-02,Elbasan,41.1125,20.0822,25.83,18.64,35.3,19.98,0.0,1.83,0,0,0,0
2014-09-03,Elbasan,41.1125,20.0822,23.52,16.88,32.02,0.0,0.0,0.0,0,0,0,0
2014-09-04,Elbasan,41.1125,20.0822,24.46,17.62,32.14,13.13,0.0,0.46,0,0,0,0
2014-09-05,Elbasan,41.1125,20.0822,24.16,17.56,33.05,0.0,0.0,0.16,0,0,0,0
2014-09-06,Elbasan,41.1125,20.0822,24.47,17.7,30.28,0.0,0.0,0.47,0,0,0,0
2014-09-07,Elbasan,41.1125,20.0822,24.26,18.99,32.69,0.0,0.0,0.26,0,0,0,0
2014-09-08,Elbasan,41.1125,20.0822,25.65,17.73,33.71,11.73,0.0,1.65,0,0,0,0
2014-09-09,Elbasan,41.1125,20.0822,25.94,18.79,33.47,0.0,0.0,1.94,0,0,0,0
2014-09-10,Elbasan,41.1125,20.0822,22.79,17.47,31.69,0.0,0.0,0.0,0,0,0,0
2014-09-11,Elbasan,41.1125,20.0822,23.9,17.6,32.09,0.0,0.0,0.0,0,0,0,0
2014-09-12,Elbasan,41.1125,20.0822,25.32,18.06,33.55,0.0,0.0,1.32,0,0,0,0
2014-09-13,Elbasan,41.1125,20.0822,22.81,15.12,31.9,0.0,0.0,0.0,0,0,0,0
2014-09-14,Elbasan,41.1125,20.0822,20.59,14.74,28.73,15.45,0.0,0.0,0,0,0,0
2014-09-15,Elbasan,41.1125,20.0822,20.71,14.52,26.86,0.0,0.0,0.0,0,0,0,0
2014-09-16,Elbasan,41.1125,20.0822,20.71,15.12,26.53,0.0,0.0,0.0,0,0,0,0
2014-09-17,Elbasan,41.1125,20.0822,20.79,14.97,28.1,0.0,0.0,0.0,0,0,0,0
2014-09-18,Elbasan,41.1125,20.0822,20.07,14.78,26.13,0.0,0.0,0.0,0,0,0,0
2014-09-19,Elbasan,41.1125,20.0822,22.68,18.07,30.83,0.0,0.0,0.0,0,0,0,0
2014-09-20,Elbasan,41.1125,20.0822,20.69,14.73,29.48,13.54,0.0,0.0,0,0,0,0
2014-09-21,Elbasan,41.1125,20.0822,22.88,16.73,29.19,0.0,0.0,0.0,0,0,0,0
2014-09-22,Elbasan,41.1125,20.0822,19.55,12.32,28.66,0.0,0.0,0.0,0,0,0,0
2014-09-23,Elbasan,41.1125,20.0822,20.74,14.41,29.1,0.0,0.0,0.0,0,0,0,0
2014-09-24,Elbasan,41.1125,20.0822,21.15,15.51,30.6,0.0,0.0,0.0,0,0,0,0
2014-09-25,Elbasan,41.1125,20.0822,21.97,15.85,27.86,0.0,0.0,0.0,0,0,0,0
2014-09-26,Elbasan,41.1125,20.0822,22.11,14.82,29.19,17.04,0.0,0.0,0,0,0,0
2014-09-27,Elbasan,41.1125,20.0822,19.02,12.84,26.91,0.0,0.0,0.0,0,0,0,0
2014-09-28,Elbasan,41.1125,20.0822,21.04,14.6,29.48,0.0,0.0,0.0,0,0,0,0
2014-09-29,Elbasan,41.1125,20.0822,16.7,11.6,25.8,0.0,1.3,0.0,0,0,0,0
2014-09-30,Elbasan,41.1125,20.0822,20.99,16.47,30.0,0.0,0.0,0.0,0,0,0,0
2014-10-01,Elbasan,41.1125,20.0822,17.38,9.62,23.44,0.0,0.62,0.0,0,0,0,0
2014-10-02,Elbasan,41.1125,20.0822,19.71,14.27,26.61,0.0,0.0,0.0,0,0,0,0
2014-10-03,Elbasan,41.1125,20.0822,20.77,15.06,29.01,0.0,0.0,0.0,0,0,0,0
2014-10-04,Elbasan,41.1125,20.0822,19.75,14.85,25.34,1.21,0.0,0.0,0,0,0,0
2014-10-05,Elbasan,41.1125,20.0822,15.15,8.85,24.47,0.0,2.85,0.0,0,0,0,0
2014-10-06,Elbasan,41.1125,20.0822,17.19,10.11,25.55,0.0,0.81,0.0,0,0,0,0
2014-10-07,Elbasan,41.1125,20.0822,18.84,11.93,27.57,0.0,0.0,0.0,0,0,0,0
2014-10-08,Elbasan,41.1125,20.0822,18.35,10.86,27.44,0.0,0.0,0.0,0,0,0,0
2014-10-09,Elbasan,41.1125,20.0822,17.85,12.35,23.65,0.0,0.15,0.0,0,0,0,0
2014-10-10,Elbasan,41.1125,20.0822,13.91,8.31,20.81,0.0,4.09,0.0,0,0,0,0
2014-10-11,Elbasan,41.1125,20.0822,19.17,11.3,27.11,11.78,0.0,0.0,0,0,0,0
2014-10-12,Elbasan,41.1125,20.0822,19.63,13.53,28.33,28.86,0.0,0.0,0,0,0,0
2014-10-13,Elbasan,41.1125,20.0822,17.53,10.11,25.85,0.0,0.47,0.0,0,0,0,0
2014-10-14,Elbasan,41.1125,20.0822,17.58,10.94,23.13,0.0,0.42,0.0,0,0,0,0
2014-10-15,Elbasan,41.1125,20.0822,18.02,12.89,25.93,0.0,0.0,0.0,0,0,0,0
2014-10-16,Elbasan,41.1125,20.0822,18.92,11.07,25.24,0.0,0.0,0.0,0,0,0,0
2014-10-17,Elbasan,41.1125,20.0822,16.72,11.09,23.55,0.0,1.28,0.0,0,0,0,0
2014-10-18,Elbasan,41.1125,20.0822,16.16,9.41,25.63,11.53,1.84,0.0,0,0,0,0
2014-10-19,Elbasan,41.1125,20.0822,16.55,11.16,22.25,3.72,1.45,0.0,0,0,0,0
2014-10-20,Elbasan,41.1125,20.0822,15.55,9.04,21.02,0.0,2.45,0.0,0,0,0,0
2014-10-21,Elbasan,41.1125,20.0822,15.63,9.24,22.48,0.0,2.37,0.0,0,0,0,0
2014-10-22,Elbasan,41.1125,20.0822,12.15,6.73,21.03,0.0,5.85,0.0,0,0,0,0
2014-10-23,Elbasan,41.1125,20.0822,15.27,7.31,21.0,0.78,2.73,0.0,0,0,0,0
2014-10-24,Elbasan,41.1125,20.0822,16.24,11.25,21.6,0.0,1.76,0.0,0,0,0,0
2014-10-25,Elbasan,41.1125,20.0822,15.75,9.7,22.64,0.0,2.25,0.0,0,0,0,0
2014-10-26,Elbasan,41.1125,20.0822,15.1,10.49,22.94,9.33,2.9,0.0,0,0,0,0
2014-10-27,Elbasan,41.1125,20.0822,13.83,6.94,19.53,0.0,4.17,0.0,0,0,0,0
2014-10-28,Elbasan,41.1125,20.0822,14.21,8.09,22.83,0.0,3.79,0.0,0,0,0,0
2014-10-29,Elbasan,41.1125,20.0822,15.92,9.46,24.73,0.0,2.08,0.0,0,0,0,0
2014-10-30,Elbasan,41.1125,20.0822,15.16,8.21,22.51,12.67,2.84,0.0,0,0,0,0
2014-10-31,Elbasan,41.1125,20.0822,16.19,9.01,21.32,4.58,1.81,0.0,0,0,0,0
2014-11-01,Elbasan,41.1125,20.0822,12.45,4.57,19.77,0.27,5.55,0.0,0,0,0,0
2014-11-02,Elbasan,41.1125,20.0822,12.37,4.84,18.33,0.0,5.63,0.0,0,0,0,0
2014-11-03,Elbasan,41.1125,20.0822,12.77,7.13,19.77,6.66,5.23,0.0,0,0,0,0
2014-11-04,Elbasan,41.1125,20.0822,11.45,4.4,19.87,0.0,6.55,0.0,0,0,0,0
2014-11-05,Elbasan,41.1125,20.0822,10.5,5.74,15.75,0.0,7.5,0.0,0,0,0,0
2014-11-06,Elbasan,41.1125,20.0822,13.6,8.63,18.6,7.36,4.4,0.0,0,0,0,0
2014-11-07,Elbasan,41.1125,20.0822,13.14,7.03,18.74,3.92,4.86,0.0,0,0,0,0
2014-11-08,Elbasan,41.1125,20.0822,12.97,6.86,18.17,2.48,5.03,0.0,0,0,0,0
2014-11-09,Elbasan,41.1125,20.0822,12.86,6.59,19.03,0.0,5.14,0.0,0,0,0,0
2014-11-10,Elbasan,41.1125,20.0822,10.04,3.88,16.86,8.59,7.96,0.0,0,0,0,0
2014-11-11,Elbasan,41.1125,20.0822,11.42,4.67,19.93,0.0,6.58,0.0,0,0,0,0
2014-11-12,Elbasan,41.1125,20.0822,11.56,3.72,16.7,0.0,6.44,0.0,0,0,0,0
2014-11-13,Elbasan,41.1125,20.0822,11.49,6.38,18.07,17.57,6.51,0.0,0,0,0,0
2014-11-14,Elbasan,41.1125,20.0822,8.96,3.21,18.14,0.0,9.04,0.0,-1,1,0,1
2014-11-15,Elbasan,41.1125,20.0822,9.45,4.69,17.05,0.0,8.55,0.0,-1,1,0,1
2014-11-16,Elbasan,41.1125,20.0822,9.75,4.55,18.47,0.0,8.25,0.0,-1,1,0,1
2014-11-17,Elbasan,41.1125,20.0822,12.04,4.08,19.21,4.14,5.96,0.0,0,0,0,0
2014-11-18,Elbasan,41.1125,20.0822,10.65,6.01,16.09,8.63,7.35,0.0,0,0,0,0
2014-11-19,Elbasan,41.1125,20.0822,12.22,6.97,18.06,9.22,5.78,0.0,0,0,0,0
2014-11-20,Elbasan,41.1125,20.0822,10.19,4.2,18.6,0.0,7.81,0.0,0,0,0,0
2014-11-21,Elbasan,41.1125,20.0822,10.02,4.49,18.91,0.0,7.98,0.0,0,0,0,0
2014-11-22,Elbasan,41.1125,20.0822,10.84,4.44,17.95,0.0,7.16,0.0,0,0,0,0
2014-11-23,Elbasan,41.1125,20.0822,9.88,1.92,17.1,8.68,8.12,0.0,-1,1,0,1
2014-11-24,Elbasan,41.1125,20.0822,8.89,1.93,15.92,8.2,9.11,0.0,-1,1,0,1
2014-11-25,Elbasan,41.1125,20.0822,7.82,1.9,12.9,15.63,10.18,0.0,-1,1,0,1
2014-11-26,Elbasan,41.1125,20.0822,9.31,2.42,14.74,3.7,8.69,0.0,-1,1,0,1
2014-11-27,Elbasan,41.1125,20.0822,11.21,3.65,20.67,2.95,6.79,0.0,0,0,0,0
2014-11-28,Elbasan,41.1125,20.0822,11.13,5.83,16.32,0.0,6.87,0.0,0,0,0,0
2014-11-29,Elbasan,41.1125,20.0822,7.21,0.2,13.78,0.0,10.79,0.0,-1,1,0,1
2014-11-30,Elbasan,41.1125,20.0822,5.15,-1.49,13.26,10.08,12.85,0.0,-1,1,0,1
2014-12-01,Elbasan,41.1125,20.0822,8.93,1.87,15.85,2.74,9.07,0.0,-1,1,0,1
2014-12-02,Elbasan,41.1125,20.0822,7.14,2.34,16.56,0.0,10.86,0.0,-1,1,0,1
2014-12-03,Elbasan,41.1125,20.0822,5.17,-1.9,10.31,7.97,12.83,0.0,-1,1,0,1
2014-12-04,Elbasan,41.1125,20.0822,2.59,-4.67,11.52,0.0,15.41,0.0,-1,1,0,1
2014-12-05,Elbasan,41.1125,20.0822,5.79,-1.12,11.4,0.0,12.21,0.0,-1,1,0,1
2014-12-06,Elbasan,41.1125,20.0822,6.92,1.73,12.84,0.0,11.08,0.0,-1,1,0,1
2014-12-07,Elbasan,41.1125,20.0822,6.17,1.11,13.55,0.0,11.83,0.0,-1,1,0,1
2014-12-08,Elbasan,41.1125,20.0822,9.23,2.15,18.16,11.22,8.77,0.0,-1,1,0,1
2014-12-09,Elbasan,41.1125,20.0822,7.01,0.25,13.88,0.79,10.99,0.0,-1,1,0,1
2014-12-10,Elbasan,41.1125,20.0822,8.84,0.9,15.16,0.0,9.16,0.0,-1,1,0,1
2014-12-11,Elbasan,41.1125,20.0822,12.47,6.37,19.27,2.91,5.53,0.0,0,0,0,0
2014-12-12,Elbasan,41.1125,20.0822,8.5,3.2,13.93,7.05,9.5,0.0,-1,1,0,1
2014-12-13,Elbasan,41.1125,20.0822,7.78,0.59,16.55,0.0,10.22,0.0,-1,1,0,1
2014-12-14,Elbasan,41.1125,20.0822,7.57,0.45,16.69,0.0,10.43,0.0,-1,1,0,1
2014-12-15,Elbasan,41.1125,20.0822,7.92,1.59,15.96,6.73,10.08,0.0,-1,1,0,1
2014-12-16,Elbasan,41.1125,20.0822,7.77,0.66,14.77,0.0,10.23,0.0,-1,1,0,1
2014-12-17,Elbasan,41.1125,20.0822,5.26,-0.33,13.02,0.4,12.74,0.0,-1,1,0,1
2014-12-18,Elbasan,41.1125,20.0822,6.14,0.89,13.62,0.0,11.86,0.0,-1,1,0,1
2014-12-19,Elbasan,41.1125,20.0822,5.11,0.17,10.34,3.63,12.89,0.0,-1,1,0,1
2014-12-20,Elbasan,41.1125,20.0822,5.54,0.02,12.32,0.0,12.46,0.0,-1,1,0,1
2014-12-21,Elbasan,41.1125,20.0822,8.45,1.65,16.4,0.0,9.55,0.0,-1,1,0,1
2014-12-22,Elbasan,41.1125,20.0822,6.75,1.34,15.56,1.09,11.25,0.0,-1,1,0,1
2014-12-23,Elbasan,41.1125,20.0822,5.35,-2.25,11.96,0.0,12.65,0.0,-1,1,0,1
2014-12-24,Elbasan,41.1125,20.0822,7.92,2.54,16.6,27.77,10.08,0.0,-1,1,0,1
2014-12-25,Elbasan,41.1125,20.0822,6.31,-0.58,14.72,0.0,11.69,0.0,-1,1,0,1
2014-12-26,Elbasan,41.1125,20.0822,3.14,-3.2,12.32,3.07,14.86,0.0,-1,1,0,1
2014-12-27,Elbasan,41.1125,20.0822,8.12,2.88,17.58,1.54,9.88,0.0,-1,1,0,1
2014-12-28,Elbasan,41.1125,20.0822,5.45,-1.0,10.63,17.04,12.55,0.0,-1,1,0,1
2014-12-29,Elbasan,41.1125,20.0822,1.71,-6.13,8.68,5.41,16.29,0.0,-1,1,0,1
2014-12-30,Elbasan,41.1125,20.0822,2.86,-4.95,11.34,0.0,15.14,0.0,-1,1,0,1
2014-12-31,Elbasan,41.1125,20.0822,7.75,2.23,16.45,0.0,10.25,0.0,-1,1,0,1
2015-01-01,Elbasan,41.1125,20.0822,3.31,-3.07,8.68,0.0,14.69,0.0,-1,1,0,1
2015-01-02,Elbasan,41.1125,20.0822,7.69,2.66,15.42,0.0,10.31,0.0,-1,1,0,1
2015-01-03,Elbasan,41.1125,20.0822,5.32,-0.82,14.37,0.0,12.68,0.0,-1,1,0,1
2015-01-04,Elbasan,41.1125,20.0822,6.54,0.91,12.56,0.74,11.46,0.0,-1,1,0,1
2015-01-05,Elbasan,41.1125,20.0822,4.5,-3.26,11.06,0.0,13.5,0.0,-1,1,0,1
2015-01-06,Elbasan,41.1125,20.0822,5.61,-1.1,12.39,0.0,12.39,0.0,-1,1,0,1
2015-01-07,Elbasan,41.1125,20.0822,5.58,0.43,12.36,9.0,12.42,0.0,-1,1,0,1
2015-01-08,Elbasan,41.1125,20.0822,5.68,-2.29,13.21,2.58,12.32,0.0,-1,1,0,1
2015-01-09,Elbasan,41.1125,20.0822,3.78,-3.15,9.06,6.44,14.22,0.0,-1,1,0,1
2015-01-10,Elbasan,41.1125,20.0822,6.1,1.13,14.61,6.11,11.9,0.0,-1,1,0,1
2015-01-11,Elbasan,41.1125,20.0822,2.67,-4.63,8.22,0.0,15.33,0.0,-1,1,0,1
2015-01-12,Elbasan,41.1125,20.0822,6.71,0.26,15.37,3.97,11.29,0.0,-1,1,0,1
2015-01-13,Elbasan,41.1125,20.0822,4.99,-0.91,10.07,0.0,13.01,0.0,-1,1,0,1
2015-01-14,Elbasan,41.1125,20.0822,5.27,0.09,13.82,5.34,12.73,0.0,-1,1,0,1
2015-01-15,Elbasan,41.1125,20.0822,0.57,-4.91,7.16,1.43,17.43,0.0,-1,1,0,1
2015-01-16,Elbasan,41.1125,20.0822,2.93,-2.16,10.88,8.98,15.07,0.0,-1,1,0,1
2015-01-17,Elbasan,41.1125,20.0822,4.32,-3.0,10.12,13.52,13.68,0.0,-1,1,0,1
2015-01-18,Elbasan,41.1125,20.0822,6.26,0.8,13.67,0.0,11.74,0.0,-1,1,0,1
2015-01-19,Elbasan,41.1125,20.0822,3.67,-2.48,10.02,0.0,14.33,0.0,-1,1,0,1
2015-01-20,Elbasan,41.1125,20.0822,9.34,1.45,14.36,6.61,8.66,0.0,-1,1,0,1
2015-01-21,Elbasan,41.1125,20.0822,4.88,-3.1,13.14,12.32,13.12,0.0,-1,1,0,1
2015-01-22,Elbasan,41.1125,20.0822,3.36,-3.91,8.95,0.0,14.64,0.0,-1,1,0,1
2015-01-23,Elbasan,41.1125,20.0822,4.74,-2.56,13.97,0.0,13.26,0.0,-1,1,0,1
2015-01-24,Elbasan,41.1125,20.0822,3.94,-3.87,11.39,0.0,14.06,0.0,-1,1,0,1
2015-01-25,Elbasan,41.1125,20.0822,3.38,-3.91,8.38,9.77,14.62,0.0,-1,1,0,1
2015-01-26,Elbasan,41.1125,20.0822,7.19,1.11,16.44,0.0,10.81,0.0,-1,1,0,1
2015-01-27,Elbasan,41.1125,20.0822,6.4,1.68,11.99,12.23,11.6,0.0,-1,1,0,1
2015-01-28,Elbasan,41.1125,20.0822,6.67,1.44,15.42,19.24,11.33,0.0,-1,1,0,1
2015-01-29,Elbasan,41.1125,20.0822,7.65,1.59,14.13,0.0,10.35,0.0,-1,1,0,1
2015-01-30,Elbasan,41.1125,20.0822,6.55,1.12,14.11,4.65,11.45,0.0,-1,1,0,1
2015-01-31,Elbasan,41.1125,20.0822,4.05,-1.61,12.81,1.46,13.95,0.0,-1,1,0,1
2015-02-01,Elbasan,41.1125,20.0822,6.78,2.07,12.0,4.72,11.22,0.0,-1,1,0,1
2015-02-02,Elbasan,41.1125,20.0822,3.67,-2.77,11.73,10.38,14.33,0.0,-1,1,0,1
